run_key,question_id,domain,difficulty,condition,correct_answer,frozen_baseline_answer,prior_answer_visible,raw_output,parsed,correct_margin,frozen_B_margin,logprob_A,logprob_B,logprob_C,logprob_D,prompt_sha256
basic_math_49|DP,basic_math_49,basic_math,hard,DP,A,A,False,A,A,2.4813423976302147,2.4813423976302147,-0.11958447843790054,-4.016086101531982,-2.6009268760681152,-4.146092891693115,76db935222ddf3637a933e631d66b424b7e47b6423b2610db08fa14b7af85095
basic_math_49|D1,basic_math_49,basic_math,hard,D1,A,A,False,A,A,3.8620263002812862,3.8620263002812862,-0.03723374381661415,-4.767111301422119,-3.8992600440979004,-4.980482578277588,ce6317c3e3af328413bcde092be7b241e24561c7469f984194166ede5ed9783f
basic_math_49|D3,basic_math_49,basic_math,hard,D3,A,A,False,A,A,2.585998609662056,2.585998609662056,-0.11959140002727509,-3.604027509689331,-2.705590009689331,-4.079349994659424,0582485b2a3836ed9034ac4033decd5073089a741a9faefd90db5137c1631d88
basic_math_49|D2,basic_math_49,basic_math,hard,D2,A,A,False,A,A,3.051794081926346,3.051794081926346,-0.07542893290519714,-4.1848554611206055,-3.127223014831543,-4.4156904220581055,4f825e49a793b137e1a50abb617d27cf7814147be31c2cb31ef6deb5029b4107
basic_math_49|D0,basic_math_49,basic_math,hard,D0,A,A,False,A,A,3.45967860519886,3.45967860519886,-0.06724552810192108,-4.343433380126953,-3.5269241333007812,-4.150676727294922,b92164d83799afe3f544f12500157e8afb53730726ea1ddad99af9c84bd7e1f0
logical_reasoning_65|B,logical_reasoning_65,logical_reasoning,hard,B,D,,False,D,D,1.3995323181152344,,-1.9546724557876587,-3.567612409591675,-1.8104273080825806,-0.4108949899673462,41abe15c7d7c6a6fdf8d57e4fe06f35ee4d5d101e5c036cce04bccaaff59fb41
logical_reasoning_65|D2,logical_reasoning_65,logical_reasoning,hard,D2,D,D,False,D,D,1.069770723581314,1.069770723581314,-2.4249284267425537,-2.995147466659546,-1.518186330795288,-0.448415607213974,09e018e3f08f92e0d9d4690f3d19043a52fe77d0dfb2a6d9e0da21b8fb1803b8
logical_reasoning_65|DP,logical_reasoning_65,logical_reasoning,hard,DP,D,D,False,D,D,0.9739036858081818,0.9739036858081818,-2.2499163150787354,-3.328655481338501,-1.4551146030426025,-0.4812109172344208,28c3f02edfe7be914b72278a0a3c4f5a0b7e6154da22a3b350d173b2f542ac74
logical_reasoning_65|D1,logical_reasoning_65,logical_reasoning,hard,D1,D,D,False,D,D,0.8742179274559021,0.8742179274559021,-1.9987891912460327,-3.1520674228668213,-1.4237120151519775,-0.5494940876960754,624a536f0416d2021eea54a7ff76a68e6065c78956c81a6821cc5d2e68ca1c23
logical_reasoning_65|D3,logical_reasoning_65,logical_reasoning,hard,D3,D,D,False,D,D,0.7627926468849182,0.7627926468849182,-1.835857629776001,-2.8705790042877197,-1.3957103490829468,-0.6329177021980286,93505ae1d253ddd06ec3e69b4b6a14580cd294abc996bfe78af295094ae44271
logical_reasoning_65|S0,logical_reasoning_65,logical_reasoning,hard,S0,D,D,True,D,D,2.2546537667512894,2.2546537667512894,-2.9987266063690186,-4.479996204376221,-2.419708728790283,-0.16505496203899384,b34bec8197c3ea20836f179d1a11aaaaadce5c372a930136a6480a3cc5530cb4
logical_reasoning_65|D0,logical_reasoning_65,logical_reasoning,hard,D0,D,D,False,D,D,0.2957496643066406,0.2957496643066406,-1.8677829504013062,-3.2196390628814697,-1.0828059911727905,-0.7870563268661499,b67ebffbb357e6957766273f5d05e3f4d9d798feb7167677a574d205de597952
scientific_facts_37|B,scientific_facts_37,scientific_facts,medium,B,A,,False,A,A,6.092538774013519,,-0.07450920343399048,-7.75807523727417,-6.674696445465088,-6.16704797744751,c2cb28d59726ae11ac7c0632297ff7335baee9f6a7f83721bd21e1e5d8b23118
scientific_facts_37|D2,scientific_facts_37,scientific_facts,medium,D2,A,A,False,A,A,8.245008502155542,8.245008502155542,-0.004641499370336533,-9.055030822753906,-8.249650001525879,-8.366109848022461,e445cd4f3fa44a60d93a0945e494544b0221073bc997a093383b9efe88e38f21
scientific_facts_37|DP,scientific_facts_37,scientific_facts,medium,DP,A,A,False,A,A,5.267915777862072,5.267915777862072,-0.11626143008470535,-6.5983381271362305,-5.632506370544434,-5.384177207946777,01bff3cd91d05099205eb9b0836d16179c7446384b4e7b1a427cf3f9f3bf413d
scientific_facts_37|D1,scientific_facts_37,scientific_facts,medium,D1,A,A,False,A,A,6.053995407186449,6.053995407186449,-0.01487275306135416,-7.281366348266602,-6.340424537658691,-6.068868160247803,be5a9283b8fccfb674ce54cbcd26fe5ce1f3845e64793a1d0db193f124591bed
scientific_facts_37|S0,scientific_facts_37,scientific_facts,medium,S0,A,A,True,A,A,7.086534256115556,7.086534256115556,-0.0022409018129110336,-7.717221736907959,-7.088775157928467,-7.428197383880615,93c3c9e23df26f36cce970e166c36717dcc7a70bb9a5f4426ade4a96daf2fa57
scientific_facts_37|D3,scientific_facts_37,scientific_facts,medium,D3,A,A,False,A,A,4.151638239622116,4.151638239622116,-0.025122910737991333,-5.541495323181152,-5.434070110321045,-4.176761150360107,dd5e90badb2556feface90dd4045449cb40b5cf1cd27cbe443db258500c8e6ea
scientific_facts_37|D0,scientific_facts_37,scientific_facts,medium,D0,A,A,False,A,A,6.455268809106201,6.455268809106201,-0.005396416876465082,-7.2774434089660645,-6.5872883796691895,-6.460665225982666,97628ff93a72e752ca415836336a619ff0ee705b3f22cd375f031a696e5acee8
scientific_facts_56|B,scientific_facts_56,scientific_facts,hard,B,D,,False,C,C,-1.9653244018554688,,-1.6334149837493896,-4.838523864746094,-0.3615872859954834,-2.326911687850952,c85873f3dc258e36783fcf9693f90f2c5f064860b8b155d4bdc4dc00196afdc3
scientific_facts_56|D3,scientific_facts_56,scientific_facts,hard,D3,D,C,False,C,C,-1.9497794210910797,1.5878963768482208,-1.8988879919052124,-4.577047824859619,-0.3109916150569916,-2.2607710361480713,585b18a1ceafead8ce1f4b6488bf465f056323b71c3661ec815de77c5d6b9755
scientific_facts_56|D1,scientific_facts_56,scientific_facts,hard,D1,D,C,False,C,C,-2.010814845561981,1.4973984360694885,-1.8096815347671509,-5.374729633331299,-0.31228309869766235,-2.3230979442596436,37db9d8abcd025a918b2bb577352b1d4c658b5c38f55526046824a9ee0b6e64b
scientific_facts_56|DP,scientific_facts_56,scientific_facts,hard,DP,D,C,False,C,C,-2.0033322274684906,0.9407901465892792,-1.3793367147445679,-4.920693874359131,-0.4385465681552887,-2.4418787956237793,5ab5e2bcfb4ffd99eba42c46d683ad1ae5a9dacb7e8259ccb568afa192baa969
scientific_facts_56|D0,scientific_facts_56,scientific_facts,hard,D0,D,C,False,C,C,-1.6798325181007385,1.6798325181007385,-2.506430149078369,-6.246708393096924,-0.3194870352745056,-1.9993195533752441,4558fb476a6559217399c92d6ca459f08e01aaa2a0be9152d957a0c2fbe07273
scientific_facts_56|D2,scientific_facts_56,scientific_facts,hard,D2,D,C,False,C,C,-1.985218107700348,1.825092375278473,-2.0920567512512207,-5.430027484893799,-0.2669643759727478,-2.2521824836730957,af31c141e5db324610cf7b584cc6f7ab69b236f3dbc1c963d591a6a14f266220
scientific_facts_56|S0,scientific_facts_56,scientific_facts,hard,S0,D,C,True,C,C,-2.8990020155906677,2.0821017622947693,-2.255552291870117,-5.403730392456055,-0.1734505295753479,-3.0724525451660156,359b81e9f4e5227c6bb1f9772a765e877fac96e75cb19f9b81691165b36eb1dc
scientific_facts_41|B,scientific_facts_41,scientific_facts,medium,B,C,,False,C,C,1.67228502035141,,-1.9584821462631226,-2.6596312522888184,-0.28619712591171265,-3.3926327228546143,560a3d484065734d7de4501e95f970eca7e763ff45a7629f988b20ab991ff836
scientific_facts_41|D0,scientific_facts_41,scientific_facts,medium,D0,C,C,False,C,C,2.586689054965973,2.586689054965973,-2.8175976276397705,-3.2552788257598877,-0.2309085726737976,-3.1003849506378174,57f55642e43971755dd58beac1e8974a3695baccfc04ac9588feee1e24d5a3f0
scientific_facts_41|D3,scientific_facts_41,scientific_facts,medium,D3,C,C,False,C,C,1.6520156860351562,1.6520156860351562,-1.9727833271026611,-2.4253971576690674,-0.3207676410675049,-3.1280910968780518,a47420feec1deb981432b39184d48d320f81d1bda2d154fb6490b99b144ee68c
scientific_facts_41|D1,scientific_facts_41,scientific_facts,medium,D1,C,C,False,C,C,1.5194701552391052,1.5194701552391052,-1.8113093376159668,-2.87357497215271,-0.2918391823768616,-3.476813793182373,66011409db803d9bd5148408b1f3217f0586eb51260e9f2841047a998ae4e134
scientific_facts_41|DP,scientific_facts_41,scientific_facts,medium,DP,C,C,False,C,C,1.2032699584960938,1.2032699584960938,-1.5885850191116333,-2.666883707046509,-0.38531506061553955,-3.745553970336914,a2754474ea5a2e1222101a0b41515803e784eccb58fad7abd586a0023e6c51cb
scientific_facts_41|S0,scientific_facts_41,scientific_facts,medium,S0,C,C,True,C,C,2.520175836980343,2.520175836980343,-2.6423697471618652,-3.66902494430542,-0.12219391018152237,-4.342416286468506,c816c53e9f581c3428b1fa213b56ec9069b23d62f550e9011c73e733e214cb09
scientific_facts_41|D2,scientific_facts_41,scientific_facts,medium,D2,C,C,False,C,C,2.2453058809041977,2.2453058809041977,-2.4361684322357178,-2.843454360961914,-0.19086255133152008,-3.6236629486083984,685e5890d6df8b48050d6fa0d611e27d8071d60875bf8d9d70e68e274a08b2b7
word_problems_65|B,word_problems_65,word_problems,hard,B,C,,False,A,A,-1.575221836566925,,-0.5209922194480896,-3.840177536010742,-2.0962140560150146,-3.4197022914886475,87e48c13b53feeb5333711c5fe3078734b9f04c7aa3f9c56a58898d1e5f916f0
word_problems_65|D1,word_problems_65,word_problems,hard,D1,C,A,False,A,A,-2.048542082309723,2.048542082309723,-0.19690293073654175,-3.613363027572632,-2.2454450130462646,-3.1581647396087646,12189cbb748e1fb9d33b59aab7204678bb6c4f45a7925fe446caf608081d85d7
word_problems_65|D0,word_problems_65,word_problems,hard,D0,C,A,False,A,A,-1.554840087890625,1.554840087890625,-0.297576904296875,-3.7963924407958984,-1.8524169921875,-3.015169143676758,e341b53059b17d27892fbff8babfbc31db70eafdf32fdb6249015899f2436800
word_problems_65|D3,word_problems_65,word_problems,hard,D3,C,A,False,A,A,-1.3379763960838318,1.3379763960838318,-0.3480021357536316,-2.9566543102264404,-1.6859785318374634,-2.935103178024292,d797bcb91f5cc5c348c219c35d854969c5d24bb59ad6070602aab23ec98dea56
word_problems_65|D2,word_problems_65,word_problems,hard,D2,C,A,False,A,A,-1.4110527038574219,1.4110527038574219,-0.3038654327392578,-3.3536643981933594,-1.7149181365966797,-3.1070938110351562,dc833bf96c654007fdb81e276caabc182441c41fcf642d4eeed88caac80accaa
word_problems_65|DP,word_problems_65,word_problems,hard,DP,C,A,False,A,A,-1.4730644822120667,1.4730644822120667,-0.3087638020515442,-3.2822439670562744,-1.7818282842636108,-3.365389108657837,2f15d94c76705939528cb499b2396adafd389d115718d4b2827bcfebf6ca0efa
word_problems_65|S0,word_problems_65,word_problems,hard,S0,C,A,True,A,A,-1.6588325798511505,1.6588325798511505,-0.24927029013633728,-3.26751971244812,-1.9081028699874878,-3.4191713333129883,58c12e8b2447013521718e81e9849d7c0b575a1034186bffacfa87aac44d52dc
reading_comprehension_55|B,reading_comprehension_55,reading_comprehension,hard,B,C,,False,C,C,5.156789988279343,,-5.882376194000244,-7.327892303466797,-0.04462125897407532,-5.201411247253418,5bce64ee8181a0d78c9c877815263fc1aa3a337cfb63d4ba0f478c8df506d01e
reading_comprehension_55|D2,reading_comprehension_55,reading_comprehension,hard,D2,C,C,False,C,C,5.233800921589136,5.233800921589136,-5.995575428009033,-7.19216775894165,-0.01178976520895958,-5.245590686798096,0a29f3f532715a2a4ae73f713c4458b8aabeb3de4371ca444a753718ef284023
reading_comprehension_55|D1,reading_comprehension_55,reading_comprehension,hard,D1,C,C,False,C,C,4.843888975679874,4.843888975679874,-5.6640777587890625,-7.163766860961914,-0.08251931518316269,-4.926408290863037,724a5969ce7e5f6304f0b6b19118e1012bcf5e4c8659e47841035e8b2a65c2d2
reading_comprehension_55|D3,reading_comprehension_55,reading_comprehension,hard,D3,C,C,False,C,C,4.636209512129426,4.636209512129426,-5.421338081359863,-6.421605110168457,-0.016768431290984154,-4.65297794342041,8849458e3bd7b0a0f50c7453038fb698e083eb8462150d4d4f687ec58e0e9635
reading_comprehension_55|DP,reading_comprehension_55,reading_comprehension,hard,DP,C,C,False,C,C,4.903606474399567,4.903606474399567,-5.87208890914917,-6.785617351531982,-0.1332067847251892,-5.036813259124756,07ea55aebbf55d18b7caac1c72a305d7c2fbdc4235721ef5cf4d2e623ae97ec2
reading_comprehension_55|S0,reading_comprehension_55,reading_comprehension,hard,S0,C,C,True,C,C,5.023939090780914,5.023939090780914,-5.708283424377441,-7.4301557540893555,-0.011601489968597889,-5.035540580749512,009f1f81e22e1d16feadba66efd8487aa97e48fa5de2cd06be89067065676990
reading_comprehension_55|D0,reading_comprehension_55,reading_comprehension,hard,D0,C,C,False,C,C,5.726995442062616,5.726995442062616,-6.3665947914123535,-7.6961989402771,-0.017185714095830917,-5.744181156158447,c8142818d372fd207d9d349d995a1049b31efa1ec2725a7abe0d5160f1164525
word_problems_56|B,word_problems_56,word_problems,hard,B,B,,False,B,B,4.176422256976366,,-4.215154647827148,-0.038732390850782394,-6.444136619567871,-5.2974395751953125,f475b84d7de504aa2bf6f322d5ce685ff187706e4222e7c06c292c40df281d8e
word_problems_56|D3,word_problems_56,word_problems,hard,D3,B,B,False,B,B,5.009445099160075,5.009445099160075,-5.0231242179870605,-0.01367911882698536,-7.326239109039307,-6.799346446990967,c078ac22a326f5facc3f72064ee4aad41a936f7887fb0b1f737a13e8b393f2e6
word_problems_56|D0,word_problems_56,word_problems,hard,D0,B,B,False,B,B,4.603937387466431,4.603937387466431,-4.873984336853027,-0.1359550952911377,-7.083215236663818,-4.739892482757568,648c87354e7446f5b6699139342713dbb1ae22ac8ebf3009138aa24ee76fe72a
word_problems_56|D1,word_problems_56,word_problems,hard,D1,B,B,False,B,B,5.195392566733062,5.195392566733062,-5.205221176147461,-0.00982860941439867,-7.05996036529541,-6.472185134887695,65fe3abc5becc194f5452c0fe3cc1f0a447bd2a42daaa605382012e036a5ff99
word_problems_56|D2,word_problems_56,word_problems,hard,D2,B,B,False,B,B,4.813337249681354,4.813337249681354,-4.8298444747924805,-0.0165072251111269,-6.292210578918457,-5.38649845123291,b4489dbf518b09f8e938cb45d138bb3c68553d4c5d5b9c357754f4e7cdeb6f7b
word_problems_56|DP,word_problems_56,word_problems,hard,DP,B,B,False,B,B,4.11958684772253,4.11958684772253,-4.153202056884766,-0.03361520916223526,-6.1770830154418945,-5.7249298095703125,3d77882ff93aa6ebbdff93175b6e870615e34941c50f3db9c0e76f67d1531ded
word_problems_56|S0,word_problems_56,word_problems,hard,S0,B,B,True,B,B,4.665069343522191,4.665069343522191,-4.682811260223389,-0.017741916701197624,-5.943765163421631,-6.18464994430542,7715d6f343a35c8e164a311c3aa8a95c37cd38f841c492e825dedf8660aed709
analogies_58|B,analogies_58,analogies,hard,B,A,,False,A,A,6.065933495759964,,-0.07393476366996765,-6.1739678382873535,-6.139868259429932,-6.9290642738342285,8d842c1e9d0751aacae9fa5b36185982c9384bd5391fcd1af9a481997e3870ff
analogies_58|D0,analogies_58,analogies,hard,D0,A,A,False,A,A,7.320486161857843,7.320486161857843,-0.0383695624768734,-7.358855724334717,-7.6853156089782715,-8.423284530639648,415db8d54236f1262f176d56c5928e888aa1f74340afb15662f2b3b6b7fc81bd
analogies_58|D2,analogies_58,analogies,hard,D2,A,A,False,A,A,8.492837719619274,8.492837719619274,-0.04060287028551102,-8.533440589904785,-9.522538185119629,-10.342806816101074,6cceaba7236eb4463ca88178493766dd6f228b80c2b652e1c4c4b1da70709d76
analogies_58|S0,analogies_58,analogies,hard,S0,A,A,True,A,A,7.837715134955943,7.837715134955943,-0.013647093437612057,-7.851362228393555,-8.015567779541016,-8.957223892211914,b02565fb0df4bab039a3684229926ec596209b2a786f2a27c0df52b7df2f7464
analogies_58|DP,analogies_58,analogies,hard,DP,A,A,False,A,A,6.216874957084656,6.216874957084656,-0.5135608911514282,-6.730435848236084,-7.38473653793335,-8.40887451171875,0ee19fce84f788f68fd70287610b09e9eb3193d8d5dd6d5067d5ecff7521f541
analogies_58|D3,analogies_58,analogies,hard,D3,A,A,False,A,A,6.056510762311518,6.056510762311518,-0.005623026750981808,-6.0621337890625,-7.2131805419921875,-7.641376495361328,c0084fab67fdeaa78002a08de804b05beec52453e39cbd96758d5437488ce9f7
analogies_58|D1,analogies_58,analogies,hard,D1,A,A,False,A,A,6.82858644425869,6.82858644425869,-0.22000135481357574,-7.048587799072266,-7.516895294189453,-8.287939071655273,a30750327dc05eaebaf1bdc35b6c4e4ddc2e54bd7cf8494b7575af0241a75151
basic_math_59|B,basic_math_59,basic_math,hard,B,D,,False,B,B,-0.1449260115623474,,-2.8816468715667725,-0.6928403973579407,-4.649198532104492,-0.8377664089202881,7aaaca3e10ea137194b51a815086e907e672e5165c510f76612bf57191e7e55d
basic_math_59|DP,basic_math_59,basic_math,hard,DP,D,B,False,B,B,-0.14039236307144165,0.14039236307144165,-2.604919672012329,-0.7266333699226379,-4.638868808746338,-0.8670257329940796,b6f5b50ed0a61e6851b31c9fee6a4b39918c3a6e437d7c0c4579f8547325c8e1
basic_math_59|D0,basic_math_59,basic_math,hard,D0,D,B,False,D,D,0.30448150634765625,-0.30448150634765625,-3.493995189666748,-0.9104436635971069,-4.60230016708374,-0.6059621572494507,a2cb1f3b6cf73b7b7cf3d3b540f57193772bb68923da5093b4e5bec235636cef
basic_math_59|D2,basic_math_59,basic_math,hard,D2,D,B,False,D,D,0.1834583282470703,-0.1834583282470703,-2.8759217262268066,-0.8588835000991821,-4.685156345367432,-0.6754251718521118,9066f633ce25a7345f9145f720960a5aed7fc17921b7d7c7f6f4ee3ee653f0bc
basic_math_59|S0,basic_math_59,basic_math,hard,S0,D,B,True,B,B,-2.14241786301136,2.14241786301136,-2.460305690765381,-0.23091082274913788,-3.7246909141540527,-2.373328685760498,6a45fa22a6378f3e7f94e23214f2380b59ed3326094b2288e325adfdd441d78c
basic_math_59|D3,basic_math_59,basic_math,hard,D3,D,B,False,B,B,-0.21839720010757446,0.21839720010757446,-3.0349628925323486,-0.6541473865509033,-4.500029563903809,-0.8725445866584778,c820db316317074936f4a05e25260ff5eab97a14543bf09e5964e9a3c804c141
basic_math_59|D1,basic_math_59,basic_math,hard,D1,D,B,False,D,D,0.4006844162940979,-0.4006844162940979,-3.4156715869903564,-0.9563953876495361,-4.914441108703613,-0.5557109713554382,fbe3d149290180bd76cde036a94cafae719fae3101e153780e32005d07489586
logical_reasoning_51|B,logical_reasoning_51,logical_reasoning,hard,B,C,,False,C,C,2.799959123134613,,-4.7007036209106445,-5.773566246032715,-0.49511057138442993,-3.295069694519043,01aaf5e011755255179801dbee89427557e495878d88fbc77ce005f5472e3495
logical_reasoning_51|D3,logical_reasoning_51,logical_reasoning,hard,D3,C,C,False,C,C,2.379012979567051,2.379012979567051,-4.451481342315674,-4.820457935333252,-0.11114724725484848,-2.4901602268218994,0aeb8edc3032530399c78cb90305a59b397f0c35a8965418928e9db4be4a28a5
logical_reasoning_51|D0,logical_reasoning_51,logical_reasoning,hard,D0,C,C,False,C,C,2.5299185812473297,2.5299185812473297,-4.6336541175842285,-5.724140644073486,-0.09481295943260193,-2.6247315406799316,5b72603e494a27f0deca6ce9bb8342a227d4abee11b06ae81354faed272248df
logical_reasoning_51|D2,logical_reasoning_51,logical_reasoning,hard,D2,C,C,False,C,C,3.8926962092518806,3.8926962092518806,-5.260210037231445,-5.720085144042969,-0.04201500862836838,-3.934711217880249,5eae8c4db5d9bbfce4d9fdbd060ee84bca5de41dbee3f5a1214f803dfc08961b
logical_reasoning_51|S0,logical_reasoning_51,logical_reasoning,hard,S0,C,C,True,C,C,3.8658751286566257,3.8658751286566257,-4.763499736785889,-6.115289211273193,-0.032910700887441635,-3.8987858295440674,a8a8c6fb18cf5f5945b6b2edc8a200d71e36b76fa0d4644754536c0d995ef756
logical_reasoning_51|DP,logical_reasoning_51,logical_reasoning,hard,DP,C,C,False,C,C,2.9707774817943573,2.9707774817943573,-4.748064994812012,-5.118903636932373,-0.15448883175849915,-3.1252663135528564,ca469df0fcaec964cb29d2258b49db18787be71fabba91e3542179cc117eabfd
logical_reasoning_51|D1,logical_reasoning_51,logical_reasoning,hard,D1,C,C,False,C,C,3.4363726377487183,3.4363726377487183,-5.265232086181641,-5.761360168457031,-0.07382380962371826,-3.5101964473724365,e20ee20df83e07cfa120384a73761381409d007eb4b264f8ede7226396a640e7
word_problems_43|B,word_problems_43,word_problems,medium,B,C,,False,C,C,0.2453708052635193,,-0.9503438472747803,-2.994739294052124,-0.704973042011261,-2.753864049911499,81e1b40e12f9758b8dd4ef4809d190f14a19f8ff5ca1cef14f1e4ff458482b92
word_problems_43|D3,word_problems_43,word_problems,medium,D3,C,C,False,C,C,0.5162296295166016,0.5162296295166016,-1.144395351409912,-2.542539119720459,-0.6281657218933105,-2.7855162620544434,8c08ad6dce11f695d27a519afc04b354a5b10686d4dc45999e59af3aadcd40d9
word_problems_43|D1,word_problems_43,word_problems,medium,D1,C,C,False,C,C,0.3647727966308594,0.3647727966308594,-1.0014303922653198,-2.9381561279296875,-0.6366575956344604,-3.0719547271728516,ef3d21a2466775bb7f702049fec0a525de05c6aadfe53de194a50ab5a5d0cb3e
word_problems_43|D2,word_problems_43,word_problems,medium,D2,C,C,False,C,C,0.4270630478858948,0.4270630478858948,-1.0361391305923462,-2.9255988597869873,-0.6090760827064514,-3.118656873703003,d759b4a91cbc88b235f255cd766916592f36339ec52364dff7685cb2d6c13157
word_problems_43|D0,word_problems_43,word_problems,medium,D0,C,C,False,C,C,1.206258773803711,1.206258773803711,-1.8073365688323975,-3.0301225185394287,-0.6010777950286865,-2.5378777980804443,d911bb0d971a7c097159e6a7b8d89fa35b5b32a2427123d5d047088676495bbb
word_problems_43|DP,word_problems_43,word_problems,medium,DP,C,C,False,A,A,-0.09540557861328125,-0.09540557861328125,-0.7581145763397217,-2.8650195598602295,-0.8535201549530029,-3.1538589000701904,de722ce9892c9357b1a056ae4f9b89ab1b6b2216fb0db5cbacb8302091040fec
word_problems_43|S0,word_problems_43,word_problems,medium,S0,C,C,True,C,C,1.9779299199581146,1.9779299199581146,-2.1790194511413574,-3.409564733505249,-0.2010895311832428,-3.5499913692474365,d64ba5d46c2be6a3c9cc63b7487b9b32453039751d7f3e0986857cc8582c769d
scientific_facts_69|B,scientific_facts_69,scientific_facts,hard,B,D,,False,C,C,-0.8385430574417114,,-1.787593126296997,-2.817704439163208,-0.6261379718780518,-1.4646810293197632,46fa1136195196b803b824dd8847bea3672e90c3ce2bb1af6d873e7bc3b877f8
scientific_facts_69|D3,scientific_facts_69,scientific_facts,hard,D3,D,C,False,C,C,-1.181293547153473,1.181293547153473,-1.9259742498397827,-2.6946089267730713,-0.5131743550300598,-1.6944679021835327,36bdc2666316ffe0c535a75623267a920fd3a8b7398d7aad4bc98d795dc98311
scientific_facts_69|D2,scientific_facts_69,scientific_facts,hard,D2,D,C,False,C,C,-1.3616676032543182,1.3616676032543182,-2.8225512504577637,-3.5659518241882324,-0.32218506932258606,-1.6838526725769043,208c5207afa78e46ea248d5bfb441e6e0c9e057ee14f7550f55aba814b1541c7
scientific_facts_69|D0,scientific_facts_69,scientific_facts,hard,D0,D,C,False,C,C,-1.162797898054123,1.162797898054123,-2.1736021041870117,-3.8905019760131836,-0.44416335225105286,-1.6069612503051758,6330eb949d9f176b28addb6cd7c51c5974f5a575d48654c46b144d31b8239def
scientific_facts_69|D1,scientific_facts_69,scientific_facts,hard,D1,D,C,False,C,C,-1.0150203704833984,1.0150203704833984,-2.0114758014678955,-3.279761552810669,-0.500794529914856,-1.5158149003982544,4ede12236e6bbc0d034298f612702c02df7d9581703f49bb546dc15a59bb0907
scientific_facts_69|S0,scientific_facts_69,scientific_facts,hard,S0,D,C,True,C,C,-1.6850204765796661,1.3144073784351349,-1.733729362487793,-3.29599666595459,-0.4193219840526581,-2.104342460632324,3f55f9818d266ab2845610c2cc10568f779cc7d9b93612b18f5551796ba193df
scientific_facts_69|DP,scientific_facts_69,scientific_facts,hard,DP,D,C,False,C,C,-0.9182052612304688,0.8592853546142578,-1.5460683107376099,-2.9369451999664307,-0.686782956123352,-1.6049882173538208,5aaae1461ce4c19fdf2073ec0240247ce5c6abdf32aeb3b65c76381d2f1a90df
word_problems_33|B,word_problems_33,word_problems,medium,B,D,,False,D,D,0.1232147216796875,,-1.5733720064163208,-1.8031960725784302,-1.2372666597366333,-1.1140519380569458,c1b5866548b980df4ba03c751de9bf1ccc76b693f156217e54a8338be08187d7
word_problems_33|S0,word_problems_33,word_problems,medium,S0,D,D,True,D,D,0.7378807067871094,0.7378807067871094,-2.6719162464141846,-2.483599901199341,-1.3034964799880981,-0.5656157732009888,c1a80dd222c1daf41850cc3f8ddb8dbe7aa47bac9ba84651241fdbb26fd667a6
word_problems_33|D2,word_problems_33,word_problems,medium,D2,D,D,False,C,C,-0.446281373500824,-0.446281373500824,-1.9497491121292114,-1.7619096040725708,-0.8825532793998718,-1.3288346529006958,5f02bf6086c33ac1b53572d575ed49fe74fe0473a865ea513c554e6ffe36fb4d
word_problems_33|D1,word_problems_33,word_problems,medium,D1,D,D,False,D,D,0.009654998779296875,0.009654998779296875,-2.077216625213623,-1.6878925561904907,-1.083329677581787,-1.0736746788024902,fe348479425e1f7646a21f1756401f9098087fb4ac19c8e95b7eadb34b69a756
word_problems_33|D3,word_problems_33,word_problems,medium,D3,D,D,False,C,C,-0.06413257122039795,-0.06413257122039795,-2.1799135208129883,-1.6170110702514648,-1.0521574020385742,-1.1162899732589722,18184768cba975448cd931be6430cb29c4021f02c8d714abfc8b13dc5cfd1582
word_problems_33|DP,word_problems_33,word_problems,medium,DP,D,D,False,C,C,-0.29257774353027344,-0.29257774353027344,-1.7414554357528687,-1.619728446006775,-1.0450843572616577,-1.3376621007919312,7854c88c9d167b542d747654bf24489f613d7bbe4986aae67f4ca24805e7ef7a
word_problems_33|D0,word_problems_33,word_problems,medium,D0,D,D,False,D,D,0.5988007187843323,0.5988007187843323,-3.3896026611328125,-2.3673229217529297,-1.272863507270813,-0.6740627884864807,ad80c5011e897baf0a41eb862575ab034230527004d930bcba6cf77911d63d8c
basic_math_5|B,basic_math_5,basic_math,easy,B,C,,False,C,C,3.7911930680274963,,-3.9316506385803223,-3.8444180488586426,-0.05322498083114624,-5.136610507965088,12bb9e84ef68aefb4de38c34bbc3e61e097e6b0f02c2f3c97cd5b71990927b08
basic_math_5|D2,basic_math_5,basic_math,easy,D2,C,C,False,C,C,3.9050178676843643,3.9050178676843643,-4.8222222328186035,-3.938528537750244,-0.03351067006587982,-5.777304172515869,d4bc268fd7e1e01c3c7f37514139d993217e3417b8e87fc91a4daef301b57681
basic_math_5|D1,basic_math_5,basic_math,easy,D1,C,C,False,C,C,3.688432801514864,3.688432801514864,-4.664059638977051,-3.7404110431671143,-0.05197824165225029,-5.1456403732299805,3ec51fd58b167971ad789c06c884a5de4f1e773e6f3bef2c8e9fb872331fde4c
basic_math_5|DP,basic_math_5,basic_math,easy,DP,C,C,False,C,C,3.6789779663085938,3.6789779663085938,-3.853017568588257,-3.7868268489837646,-0.1078488826751709,-5.100088119506836,c551c3e089494415da657bc15be0dba620b28db23cea1a6454c864e205125269
